  'http://dnes.dir.bg/tag_first.php?id=139004',
  'http://dnes.dir.bg/tag_first.php?id=139584',
  'http://dnes.dir.bg/tag_first.php?id=122244',
  'http://dnes.dir.bg/tag_first.php?id=132368',
  'http://dnes.dir.bg/tag_first.php?id=119833',
  'http://dnes.dir.bg/tag_first.php?id=121340',
  'http://dnes.dir.bg/tag_first.php?id=47170' ] [ 0.0019193857965451055,
  0.0007864284911807662,
  0.003435931856681689,
  0.001636455186304129,
  0.0006232620577236551,
  0.0008683433587521116 ]
8 5 [ 'http://dnes.dir.bg/news/targovia-es-evropeyski-parlament-novi-mitnicheski-pravila-22476189?nt=10',
  'http://dnes.dir.bg/news/ukrina-22479706?nt=10',
  'http://dnes.dir.bg/news/iznos-gazprom-krajat-zhen-potok-22476967?nt=10',
  'http://dnes.dir.bg/news/Germania-evropeyski-parlament-alternativa-germania-politicheska-programa-22476489?nt=10',
  'http://dnes.dir.bg/news/zhertvi-irak-atentat-jihad-22475911?nt=10',
  'http://dnes.dir.bg/news/turtzia-shtinmier-migranti-bezhanskiat-natisk-22475244?nt=10',
  'http://dnes.dir.bg/news/samoleti-USA-rusia-ukrina-prehvashtane-22470450?nt=9',
  'http://dnes.dir.bg/news/ukrina-22479706?nt=9',
  'http://dnes.dir.bg/news/Germania-evropeyski-parlament-alternativa-germania-politicheska-programa-22476489?nt=9',
  'http://dnes.dir.bg/news/targovia-es-evropeyski-parlament-novi-mitnicheski-pravila-22476189?nt=9' ] [ 0.0056054973008437025,
  0.0015560345324404385,
  0.004818972259281409,
  0.006148948838913571,
  0.0015560883397113744,
  0.005003893189208995 ]
9 5 [ 'http://dnes.dir.bg/news/bansko-hram-sveti-georgi-pobedonosetz-22476888?nt=10',
  'http://dnes.dir.bg/news/produkti-mente-22477065?nt=10',
  'http://dnes.dir.bg/news/patriotichen-fontan-22476332?nt=10',
  'http://dnes.dir.bg/news/plovdiv-burki-22479851?nt=10',
  'http://dnes.dir.bg/news/dazhd-vremeto-mi-22474637?nt=10',
  'http://dnes.dir.bg/news/hilari-klintan-barak-obama-22474405?nt=10',
  'http://dnes.dir.bg/news/alpinist-bojan-petrov-osemhiljadnik-anapurna-22475452?nt=10',
  'http://dnes.dir.bg/news/voda-tzena-kevr-22475005?nt=10',
  'http://dnes.dir.bg/news/plovdiv-burki-22479851?nt=9',
  'http://dnes.dir.bg/news/produkti-mente-22477065?nt=9' ] [ 0.008767435240535155,
  0.004075496517623293,
  0.001611313974381267,
  0.0008305839466580532,
  0.00031967119534193403,
  0.0014841876926589793,
  0.006399307690555897 ]
10 1 [ 'http://dnes.dir.bg/tag_first.php?id=46544' ] []
11 2 [ 'http://dnes.dir.bg/cat.php?id=434',
  'http://dnes.dir.bg/cat.php?id=417' ] []
12 1 [ 'http://dnes.dir.bg/video.php?id=22456953&lv=1' ] []
13 2 [ 'http://dnes.dir.bg/news.php?id=22450892',
  'http://dnes.dir.bg/news.php?id=22472274&nt=9' ] [ 0.0005657479996767154 ]
14 1 [ 'http://dnes.dir.bg/news/protesti-izbori2013-izborniat-kodex-22479255?nt=9' ] []
15 4 [ 'http://dnes.dir.bg/ereferendum/anketa.php?id=936&action=result&quq1503=7240&;co=1',
  'http://dnes.dir.bg/ereferendum/anketa.php?id=933',
